vehicle_id,v_out_of_service,v_maintenance,device_id,transmitting_dur,not_transmitting_dur,transmission_level,report_start_at,updated_at
60,0,0,2732,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
61,0,0,2701,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
63,0,0,2690,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
64,0,0,2459,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
65,0,0,2628,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
69,0,0,2455,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
70,0,0,2461,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
72,0,0,2640,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
74,0,0,2696,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
76,0,0,2453,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
79,0,0,2630,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
83,0,0,2615,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
84,0,0,2439,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
89,0,0,2639,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
91,0,1,2642,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
95,0,0,2627,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
96,0,0,2620,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
98,0,0,2619,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
99,0,0,2733,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
101,0,0,2432,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
105,0,0,2731,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
106,0,0,2718,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
108,0,0,2429,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
109,0,0,2431,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
110,0,0,2618,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
111,0,0,2442,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
113,0,0,2700,0,86400,0,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
115,0,0,2706,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
117,0,0,,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
119,0,0,2623,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
120,0,0,2610,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
127,0,0,2423,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
128,0,0,2714,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
133,0,0,,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
134,0,0,,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
137,0,0,,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
138,0,0,,0,86400,2,2023-03-27 11:00:00,2023-03-28 11:27:03.759839
38,0,0,1901,0,86400,2,2023-03-26 22:00:00,2023-03-27 22:18:08.690107
44,0,0,3612,0,86400,2,2023-03-26 22:00:00,2023-03-27 22:18:08.690107
45,0,0,3573,0,86400,2,2023-03-26 22:00:00,2023-03-27 22:18:08.690107
46,0,0,3572,0,86400,2,2023-03-26 22:00:00,2023-03-27 22:18:08.690107
47,0,0,3098,0,86400,2,2023-03-26 22:00:00,2023-03-27 22:18:08.690107
12,0,0,2457,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
18,0,0,2707,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
20,0,0,2715,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
28,0,0,2616,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
30,0,0,2645,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
32,0,0,2702,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
34,0,0,2705,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
36,0,0,2464,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
43,0,0,2611,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
45,0,0,2634,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
50,0,0,2632,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
55,0,0,2466,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
56,0,0,2689,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
58,0,0,2454,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
60,0,0,2732,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
61,0,0,2701,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
63,0,0,2690,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
65,0,0,2628,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
69,0,0,2455,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
70,0,0,2461,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
72,0,0,2640,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
74,0,0,2696,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
76,0,0,2453,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
79,0,0,2630,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
83,0,0,2615,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
84,0,0,2439,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
88,0,0,2609,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
89,0,0,2639,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
91,0,1,2642,0,86400,0,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
95,0,0,2627,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
96,0,0,2620,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
98,0,0,2619,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
99,0,0,2733,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
101,0,0,2432,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
105,0,0,2731,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
106,0,0,2718,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
108,0,0,2429,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
109,0,0,2431,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
110,0,0,2618,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
111,0,0,2442,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
115,0,0,2706,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
117,0,0,,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
119,0,0,2623,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
120,0,0,2610,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
127,0,0,2423,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
128,0,0,2714,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
133,0,0,,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
134,0,0,,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
137,0,0,,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
138,0,0,,0,86400,2,2023-03-26 11:00:00,2023-03-27 11:26:08.908160
38,0,0,1901,0,86400,2,2023-03-25 22:00:00,2023-03-26 22:18:03.257677
44,0,0,3612,0,86400,2,2023-03-25 22:00:00,2023-03-26 22:18:03.257677
45,0,0,3573,0,86400,2,2023-03-25 22:00:00,2023-03-26 22:18:03.257677
46,0,0,3572,0,86400,2,2023-03-25 22:00:00,2023-03-26 22:18:03.257677
47,0,0,3098,0,86400,2,2023-03-25 22:00:00,2023-03-26 22:18:03.257677
12,0,0,2457,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
18,0,0,2707,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
20,0,0,2715,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
28,0,0,2616,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
30,0,0,2645,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
32,0,0,2702,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
34,0,0,2705,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
36,0,0,2464,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
43,0,0,2611,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
45,0,0,2634,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
52,0,0,2637,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
55,0,0,2466,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
56,0,0,2689,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
58,0,0,2454,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
60,0,0,2732,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
61,0,0,2701,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
65,0,0,2628,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
69,0,0,2455,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
70,0,0,2461,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
72,0,0,2640,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
74,0,0,2696,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
76,0,0,2453,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
79,0,0,2630,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
83,0,0,2615,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
84,0,0,2439,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
88,0,0,2609,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
89,0,0,2639,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
91,0,1,2642,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
95,0,0,2627,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
96,0,0,2620,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
98,0,0,2619,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
99,0,0,2733,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
101,0,0,2432,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
105,0,0,2731,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
106,0,0,2718,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
108,0,0,2429,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
109,0,0,2431,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
110,0,0,2618,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
111,0,0,2442,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
113,0,0,2700,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
115,0,0,2706,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
117,0,0,,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
119,0,0,2623,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
120,0,0,2610,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
127,0,0,2423,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
128,0,0,2714,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
133,0,0,,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
134,0,0,,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
137,0,0,,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
138,0,0,,0,86400,2,2023-03-25 11:00:00,2023-03-26 11:30:53.783552
38,0,0,1901,0,86400,2,2023-03-24 22:00:00,2023-03-25 22:17:49.955243
44,0,0,3612,0,86400,2,2023-03-24 22:00:00,2023-03-25 22:17:49.955243
45,0,0,3573,0,86400,2,2023-03-24 22:00:00,2023-03-25 22:17:49.955243
46,0,0,3572,0,86400,2,2023-03-24 22:00:00,2023-03-25 22:17:49.955243
47,0,0,3098,0,86400,2,2023-03-24 22:00:00,2023-03-25 22:17:49.955243
8,0,1,2436,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
12,0,0,2457,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
18,0,0,2707,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
20,0,0,2715,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
30,0,0,2645,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
32,0,0,2702,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
34,0,0,2705,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
36,0,0,2464,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
43,0,0,2611,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
45,0,0,2634,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
50,0,0,2632,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
52,0,0,2637,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
55,0,0,2466,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
56,0,0,2689,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
58,0,0,2454,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
60,0,0,2732,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
65,0,0,2628,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
69,0,0,2455,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
70,0,0,2461,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
72,0,0,2640,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
74,0,0,2696,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
76,0,0,2453,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
77,0,0,2646,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
78,0,0,2427,134,86266,0,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
79,0,0,2630,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
83,0,0,2615,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
84,0,0,2439,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
88,0,0,2609,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
89,0,0,2639,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
91,0,1,2642,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
95,0,0,2627,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
96,0,0,2620,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
98,0,0,2619,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
99,0,0,2733,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
101,0,0,2432,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
105,0,0,2731,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
106,0,0,2718,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
108,0,0,2429,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
109,0,0,2431,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
110,0,0,2618,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
111,0,0,2442,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
113,0,0,2700,0,86400,0,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
115,0,0,2706,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
117,0,0,,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
119,0,0,2623,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
120,0,0,2610,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
127,0,0,2423,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
128,0,0,2714,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
133,0,0,,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
134,0,0,,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
137,0,0,,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
138,0,0,,0,86400,2,2023-03-24 11:00:00,2023-03-25 11:27:48.239486
38,0,0,1901,0,86400,2,2023-03-23 22:00:00,2023-03-24 22:17:50.754994
44,0,0,3612,0,86400,2,2023-03-23 22:00:00,2023-03-24 22:17:50.754994
45,0,0,3573,0,86400,2,2023-03-23 22:00:00,2023-03-24 22:17:50.754994
46,0,0,3572,0,86400,2,2023-03-23 22:00:00,2023-03-24 22:17:50.754994
47,0,0,3098,0,86400,2,2023-03-23 22:00:00,2023-03-24 22:17:50.754994
12,0,0,2457,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
18,0,0,2707,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
20,0,0,2715,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
30,0,0,2645,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
32,0,0,2702,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
34,0,0,2705,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
36,0,0,2464,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
43,0,0,2611,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
45,0,0,2634,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
50,0,1,2632,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
55,0,0,2466,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
56,0,0,2689,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
58,0,0,2454,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
60,0,0,2732,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
65,0,0,2628,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
69,0,0,2455,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
70,0,0,2461,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
72,0,0,2640,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
74,0,0,2696,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
76,0,0,2453,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
77,0,0,2646,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
79,0,0,2630,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
83,0,0,2615,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
84,0,0,2439,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
88,0,0,2609,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
89,0,0,2639,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
91,0,1,2642,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
95,0,0,2627,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
96,0,0,2620,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
98,0,0,2619,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
99,0,0,2733,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
101,0,0,2432,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
105,0,0,2731,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
106,0,0,2718,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
108,0,0,2429,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
109,0,0,2431,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
110,0,0,2618,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
111,0,0,2442,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
112,0,1,2424,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
113,0,0,2700,0,86400,0,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
115,0,0,2706,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
117,0,0,,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
119,0,0,2623,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
120,0,0,2610,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
127,0,0,2423,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
128,0,0,2714,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
133,0,0,,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
134,0,0,,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
137,0,0,,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
138,0,0,,0,86400,2,2023-03-23 11:00:00,2023-03-24 11:29:27.643093
38,0,0,1901,0,86400,2,2023-03-22 22:00:00,2023-03-23 22:18:09.775199
42,0,1,2276,0,86400,2,2023-03-22 22:00:00,2023-03-23 22:18:09.775199
44,0,0,3612,0,86400,2,2023-03-22 22:00:00,2023-03-23 22:18:09.775199
45,0,0,3573,0,86400,2,2023-03-22 22:00:00,2023-03-23 22:18:09.775199
46,0,0,3572,0,86400,2,2023-03-22 22:00:00,2023-03-23 22:18:09.775199
47,0,0,3098,0,86400,2,2023-03-22 22:00:00,2023-03-23 22:18:09.775199
18,0,0,2707,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
20,0,0,2715,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
30,0,0,2645,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
32,0,0,2702,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
34,0,0,2705,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
36,0,0,2464,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
39,0,1,2726,101,86299,0,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
43,0,0,2611,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
45,0,0,2634,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
50,0,0,2632,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
55,0,0,2466,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
56,0,0,2689,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
58,0,0,2454,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
60,0,0,2732,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
62,0,0,2462,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
65,0,0,2628,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
69,0,0,2455,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
70,0,0,2461,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
72,0,0,2640,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
74,0,0,2696,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
76,0,0,2453,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
77,0,0,2646,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
78,0,0,2427,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
79,0,0,2630,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
83,0,0,2615,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
84,0,0,2439,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
88,0,0,2609,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
89,0,0,2639,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
91,0,1,2642,0,86400,0,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
95,0,0,2627,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
96,0,0,2620,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
98,0,0,2619,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
99,0,0,2733,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
101,0,0,2432,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
105,0,0,2731,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
106,0,0,2718,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
108,0,0,2429,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
109,0,0,2431,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
110,0,0,2618,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
111,0,0,2442,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
112,0,1,2424,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
113,0,0,2700,0,86400,0,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
115,0,0,2706,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
117,0,0,,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
119,0,0,2623,0,86400,2,2023-03-22 11:00:00,2023-03-23 11:26:10.144656
